video_id,brand,published_at_utc,channel_id,channel_title,first_seen_utc,matched_fields
WymLRXrtgs8,samyang,2025-09-08,UClVU1EMR-EJ4sUVBicwqxbg,nisrina nuravionida23,2025-09-09 00:05:27.364830+00:00,title|description|tags
AbXXiP8ci60,samyang,2025-09-08,UCAdhun6RVMqrhwq3c1Wbk3g,raraandguyss,2025-09-09 00:05:27.365117+00:00,title|description|tags
nNYZTZOUwXY,buldak,2025-09-08,UCg0S7VrRrxoO6hT1TYHayKA,Nae Noodles,2025-09-09 00:05:22.725062+00:00,title|description|tags
h0TdrvjY3M8,buldak,2025-09-08,UCJ6Ze1ZDfoKAD0ribxzb-hQ,Choetina,2025-09-09 00:05:22.725041+00:00,title|description|tags
gR0Ayz8UdSw,buldak,2025-09-08,UCTdZZFWEktQXCUe4DFeCEuw,The_buldaksquad12,2025-09-09 00:05:22.724885+00:00,title|description|tags
KRzP_Vc5IgY,buldak,2025-09-08,UCsd1EUg-MjmpqUTqHOQ2Iog,나우유쿡 NowYouCook,2025-09-09 00:05:22.724893+00:00,title|description|tags
fJjNPQeXFYc,buldak,2025-09-08,UCZuQOGFPAZwiiEAa_PdF3WQ,power up nation,2025-09-09 00:05:22.724901+00:00,title|description|tags
HZrhe8ODQDM,buldak,2025-09-08,UC9HlKfuC0uxXOrFM3LNblqQ,Ale Moisdy,2025-09-09 00:05:22.724910+00:00,title|description|tags
ZbgIdS28gdM,buldak,2025-09-08,UCnWt1_7lV8bGYKI7yddcxhA,CherryDripzz ,2025-09-09 00:05:22.724926+00:00,title|description|tags
UcvoroyjrFI,buldak,2025-09-08,UCCiy356xof7KRsWdA0QGh2A,Sarah Jean Eats ,2025-09-09 00:05:22.725053+00:00,title|description|tags
9RG-Yugia-Q,buldak,2025-09-08,UCklSLKGoL98vlS5XFuC9ryg,Judy,2025-09-09 00:05:22.724963+00:00,title|description|tags
VKZz_ASJq3E,buldak,2025-09-08,UCZTYKVDHdInItwMua7eL3BA,Coolgang gang,2025-09-09 00:05:22.724985+00:00,title|description|tags
4bQxzM0w-fw,buldak,2025-09-08,UCDdz0ea1szdQS8mx6KlEXwg,The Foodie Bongs,2025-09-09 00:05:22.724993+00:00,title|description|tags
hLS237qeNKs,buldak,2025-09-08,UCTG4927T3nNx4fHtdGYsgEw,Japang eats and  vlogs,2025-09-09 00:05:22.725002+00:00,title|description|tags
DcoMFYgQJ50,buldak,2025-09-08,UCM44Uk8js2kIaf_-RmhwiTg,Sun Supermarket,2025-09-09 00:05:22.725011+00:00,title|description|tags
xvuScp--j-c,buldak,2025-09-08,UC6MQKUHXmzC5m-pcm1EPU6g,Michael Lambert,2025-09-09 00:05:22.725020+00:00,title|description|tags
eRQ6qNR3NBs,buldak,2025-09-08,UC2wqmNwwIsC7UhL6jcmFqQg,foodiecravee,2025-09-09 00:05:22.724951+00:00,title|description|tags
Z27meex0SBE,buldak,2025-09-08,UCTRWzkySd54WflNzU3hrPeg,obi,2025-09-09 00:05:22.724877+00:00,title|description|tags
AJARTaHUT3s,samyang,2025-09-08,UCGaXVqclih168f-NatikNhA,Indaaaaaaah,2025-09-09 00:05:27.365133+00:00,title|description|tags
Q7bUGdtIq6E,samyang,2025-09-08,UCemsGDn468BOmrf5NojkZsQ,BARBIETUBE,2025-09-09 00:05:27.365186+00:00,title|description|tags
Ne2Dt_bnHjo,samyang,2025-09-08,UCdpNORt-U8P6CsMbvRY0Bmg,SRI KRISHNA CAMERA'S ,2025-09-09 00:05:27.367092+00:00,title|description|tags
anUnwYKQ0Uk,samyang,2025-09-08,UC_ITCIoPGpQaNhMjLwsKEjw,Lady Palate,2025-09-09 00:05:27.367122+00:00,title|description|tags
8qi9AU9ztvg,samyang,2025-09-08,UCHYMLmW-tkTO4gy9QJV87OQ,Kids Channel Cheerful,2025-09-09 00:05:27.367139+00:00,title|description|tags
MC0ToPViTDo,samyang,2025-09-08,UCgaR_TFeDwBTCUenBxXsdUg,TAGAUMA TV MUKBANG,2025-09-09 00:05:27.367156+00:00,title|description|tags
lbJ-cfLw2ig,samyang,2025-09-08,UC3W_uks5ch3wnC8NQoNp1kA,Random Clip,2025-09-09 00:05:27.367172+00:00,title|description|tags
_r-_qYoaAf4,samyang,2025-09-08,UC0ecoUDT7qM7pohb_HDar0w,Tearsfallsslowly,2025-09-09 00:05:27.367188+00:00,title|description|tags
7odGa1gPU6k,samyang,2025-09-08,UCEhXJLC3oJzhdRoFFxTpfpQ,Bikin lapar,2025-09-09 00:05:27.367201+00:00,title|description|tags
KnGu227L1Qg,samyang,2025-09-08,UCrVTW5JydO2kL5T0ZxMgXMw,haiii,2025-09-09 00:05:27.367076+00:00,title|description|tags
FP2j5Lyw8Lg,samyang,2025-09-08,UClqoHTH1eIlXv4kQlEbArSA,Dewi,2025-09-09 00:05:27.367215+00:00,title|description|tags
DrhHrwbNHNU,samyang,2025-09-08,UCjM0yoEZk0XprHMb9MminYg,Usmen Grandong,2025-09-09 00:05:27.367250+00:00,title|description|tags
buOG0dutr50,samyang,2025-09-08,UCTJrbYAtmIxEww4fyGKyZLg,hana daily channel,2025-09-09 00:05:27.367278+00:00,title|description|tags
yrvYr3G20lA,samyang,2025-09-08,UCy4mZtEXhxzuXavpQ2ZduWw,Lishelle Salamanca,2025-09-09 00:05:27.367331+00:00,title|description|tags
O-Ps3hfwqe0,samyang,2025-09-08,UCyV0L9B1XOKWVD3wcimivTw,Hebras muda,2025-09-09 00:05:27.367349+00:00,title|description|tags
EL0hGUytzdY,samyang,2025-09-08,UCxhP-cIG5XPY5a6Gu0_yL2Q,KME TV,2025-09-09 00:05:27.367365+00:00,title|description|tags
90RYTXXKMgs,samyang,2025-09-08,UCHhgRh3CZGuXqfUjAMjkqUg,Food tiktok ,2025-09-09 00:05:27.367377+00:00,title|description|tags
w7EDpwHj93Q,samyang,2025-09-08,UCXy3J4XrmUa_TprMSrj84sw,Pixel Stories by Amit Paul,2025-09-09 00:05:27.367235+00:00,title|description|tags
rIwl5C7VhSc,samyang,2025-09-08,UCIWIYVsZLR6fhPo4BUIlzMw,Dedew eats,2025-09-09 00:05:27.365160+00:00,title|description|tags
goZwRDcgKUQ,samyang,2025-09-08,UC8voem-cPLG6tqLh8D3__HQ,ASISKA CHANNEL ,2025-09-09 00:05:27.367062+00:00,title|description|tags
4fJJLtKy3hg,samyang,2025-09-08,UCDvQHZ_9py0bJFBkxSR1XJQ,Funny Couple Videos🥰🤣,2025-09-09 00:05:27.367011+00:00,title|description|tags
FvdEO9_-zMk,samyang,2025-09-08,UCFOy7LJV3jS_P2JDCeB_Q2A,YAY!,2025-09-09 00:05:27.365208+00:00,title|description|tags
dmjxPMYNTLI,samyang,2025-09-08,UChmWrInW6hXTWZ0JdweU0bQ,"Can't Cook, Will Cook",2025-09-09 00:05:27.365224+00:00,title|description|tags
B45l6yHdsCQ,samyang,2025-09-08,UCGcQ8e0eFh487lqImSiUEVg,Faisol sh,2025-09-09 00:05:27.365239+00:00,title|description|tags
rZw7cV1wZbc,samyang,2025-09-08,UCPvTC38Vw6x_QbNZoC6uzBg,Resilient Pinay,2025-09-09 00:05:27.365260+00:00,title|description|tags
VQPY6aDjq6g,samyang,2025-09-08,UCg9EDoLPQCUlOhP0jX9LFQA,Keluarga Lubis,2025-09-09 00:05:27.365275+00:00,title|description|tags
TNQcxpNMFb0,samyang,2025-09-08,UC8Km4TW1M65kewaqd7NnxQA,Curious2Know,2025-09-09 00:05:27.365298+00:00,title|description|tags
DedotQAtGxE,samyang,2025-09-08,UCMpjO1eMyjwkX2NKECJUNaw,Fahri Eka Chanel ,2025-09-09 00:05:27.365313+00:00,title|description|tags
dg3HLc1r_rk,samyang,2025-09-08,UCarsV8W_aYng8N2oKwqoU2g,MAS FII,2025-09-09 00:05:27.367028+00:00,title|description|tags
_u0Rlg_aNDE,samyang,2025-09-08,UCfjKZpOAzXBWT1dd-0MNB1g,SaRa SayMon,2025-09-09 00:05:27.366809+00:00,title|description|tags
ffDIh5wSOsA,samyang,2025-09-08,UC_PWD5qO7d1X_ok13vBSi-Q,Hoa-ASMR,2025-09-09 00:05:27.366861+00:00,title|description|tags
sRtt0EwjYY8,samyang,2025-09-08,UC3tNtOtzJ1hv6DB1hwPnAcQ,juljulle,2025-09-09 00:05:27.366880+00:00,title|description|tags
LYArKaCGboY,samyang,2025-09-08,UCkx5tjerLwJXjW_5R0wAVVQ,I_LOVE_COOKIERUNKINGDOM!,2025-09-09 00:05:27.366897+00:00,title|description|tags
PdGjeqqchec,samyang,2025-09-08,UCEiTwvtybzrHL7b280UOepg,David Fajardo,2025-09-09 00:05:27.366913+00:00,title|description|tags
BqLt7aEo1SE,samyang,2025-09-08,UCFrAngraCQarvcghLIBXDBQ,classc1_,2025-09-09 00:05:27.366934+00:00,title|description|tags
r08PftLguYY,samyang,2025-09-08,UChfL5FMeLCvpa1nmctehAdA,Samyang Foods Indonesia,2025-09-09 00:05:27.366958+00:00,title|description|tags
jOSWtgfp5hY,samyang,2025-09-08,UCroEKKxC9NUEP5Rt768VMrA,Mira Mini Cooking,2025-09-09 00:05:27.366994+00:00,title|description|tags
y0MaDsH6nlk,samyang,2025-09-08,UCzSJ5f9VDl8tFxc2aezdVOQ,rfkyyazwaranass,2025-09-09 00:05:27.366841+00:00,title|description|tags
cllhx5plD_E,buldak,2025-09-08,UCUF_dFF-9wIPLWs-v0OcfsA,허니순벌꿀농장,2025-09-09 00:05:22.724871+00:00,title|description|tags
r4ysdZR3N6Q,buldak,2025-09-08,UC57UbX16tRrSxRYo5bis_hw,FAMILY_FEAST_FOLLIES,2025-09-09 00:05:22.724861+00:00,title|description|tags
iYJO7SjLV2o,buldak,2025-09-08,UCa4qBcL8rCfsAnFTBG76HUQ,Julie Robinson,2025-09-09 00:05:22.724852+00:00,title|description|tags
kw7Sd5VkjsY,buldak,2025-09-08,UC2wqmNwwIsC7UhL6jcmFqQg,foodiecravee,2025-09-09 00:05:22.724221+00:00,title|description|tags
8OI45zgfSnY,buldak,2025-09-08,UCml0-Lmb6dUa8jLaBjANKwQ,Stories_of_the_Magaritoo,2025-09-09 00:05:22.724234+00:00,title|description|tags
glHgMWh39n4,buldak,2025-09-08,UCodbaXdU55Pu74lGK8TOowg,Mayesha,2025-09-09 00:05:22.724271+00:00,title|description|tags
PFxgrLiQjSc,buldak,2025-09-08,UCyEFo8goZpVboGWkt6vHcqA,bento bloom,2025-09-09 00:05:22.724287+00:00,title|description|tags
3dqe7K3bjHs,buldak,2025-09-08,UC5VJJoR2L1umiLZaEEsINQg,meenfoodies,2025-09-09 00:05:22.724296+00:00,title|description|tags
_Tlxoo_CoF8,buldak,2025-09-08,UCB7G4p6oRZvofPnVJJbtmig,Lia's,2025-09-09 00:05:22.724312+00:00,title|description|tags
UFQ9lALhzcI,buldak,2025-09-08,UC2fxIByCbgCvK6W1cZzzycA,Bite Boss,2025-09-09 00:05:22.724354+00:00,title|description|tags
4bfi-dABLjg,buldak,2025-09-08,UCOJEDzZnn-J6qaUI5LGTfgQ,Danil_vkusno_i.,2025-09-09 00:05:22.724211+00:00,title|description|tags
D0cZS_aCODc,buldak,2025-09-08,UChHqzXAO0ZwD5vDOMIHucZg,bukan akun makeup 🍔,2025-09-09 00:05:22.724390+00:00,title|description|tags
9pKDviozZpw,buldak,2025-09-08,UCtYt5B3vxB--Za5XtTUK9qQ,GodPelero,2025-09-09 00:05:22.724418+00:00,title|description|tags
rOl6LYP-sEE,buldak,2025-09-08,UCjbEF-bQ2au8-kx-1rO5IHQ,Hundred flavors,2025-09-09 00:05:22.724430+00:00,title|description|tags
Ez-KcbqtYtw,buldak,2025-09-08,UCxrlRU5KNJM35LydNe7NAzA,Sumpi shilpi,2025-09-09 00:05:22.724441+00:00,title|description|tags
mARRGNwLhy8,buldak,2025-09-08,UC8FKSC_qlhIPjeonRqjNHSQ,Manahil Shristy,2025-09-09 00:05:22.724448+00:00,title|description|tags
KdlMHF0uMfM,buldak,2025-09-08,UCi9vyDGfV8CZ1hYGMeXskCg,Junk Real ,2025-09-09 00:05:22.724456+00:00,title|description|tags
5zVqwTWgKxM,buldak,2025-09-08,UCNhlnh-Dn9GndeL78EWlHPQ,Salisha Pandit,2025-09-09 00:05:22.724464+00:00,title|description|tags
_fiswxdKzrM,buldak,2025-09-08,UCk6ak03Vrh5gJoBas1eD14w,Sj Daily Dish Diaries,2025-09-09 00:05:22.724471+00:00,title|description|tags
W462DKT6WwA,buldak,2025-09-08,UCbviFEafsbzN16JnEymcscg,Itszemzem,2025-09-09 00:05:22.724398+00:00,title|description|tags
uUnrYs6gKfM,buldak,2025-09-08,UCa4nMHWVUirT5JcBvLC8i4A,Goky Eats,2025-09-09 00:05:22.724480+00:00,title|description|tags
-Oz61iLVfcM,buldak,2025-09-08,UCT1vLGA8Utza6bGhtnLhRiQ,Binita S,2025-09-09 00:05:22.724170+00:00,title|description|tags
ZFVLmOo8hEY,buldak,2025-09-08,UC8KH7vOnnQGs2lvcS828TPQ,최넬,2025-09-09 00:05:22.724020+00:00,title|description|tags
l43i735p8zQ,buldak,2025-09-08,UCuMuR0mt7zRS0Q-zV3E7RcA,AuroraSkin,2025-09-09 00:05:22.723714+00:00,title|description|tags
9xFA4A_vhZo,buldak,2025-09-08,UCA3vbycOqdD415Itdy9NuAg,FAMBER World,2025-09-09 00:05:22.723727+00:00,title|description|tags
wBq_hvpAM5w,buldak,2025-09-08,UChEz-UTiRCWveLv8FFd8PWA,♉️jen,2025-09-09 00:05:22.723740+00:00,title|description|tags
b0DKDfkU82Y,buldak,2025-09-08,UCmIEzKyJdB-IIKX6hFVEEtw,Vibes with Luis,2025-09-09 00:05:22.723760+00:00,title|description|tags
90Wz_nKE32c,buldak,2025-09-08,UC6Biiql-HCpcr_Y8UsCCF0A,buldak hamtoring,2025-09-09 00:05:22.723775+00:00,title|description|tags
3cLgIAgPguE,buldak,2025-09-08,UCKCNjYIwA7qDF42DL9r0OVw,Shirley Bradshaw,2025-09-09 00:05:22.723792+00:00,title|description|tags
F3I1Nz4-8PA,buldak,2025-09-08,UCza3Z3vwOxsTGBLk95Mn2qg,Paru Rai,2025-09-09 00:05:22.724047+00:00,title|description|tags
1QVVOWG3Mkg,buldak,2025-09-08,UCumqst2t7I5XI2e0TBojsKQ,Auby's Mukbang Compilation,2025-09-09 00:05:22.723844+00:00,title|description|tags
qX6m8EuEhUI,buldak,2025-09-08,UCKJPUiDj4Xu2EOmB0bT3GSA,BapBites,2025-09-09 00:05:22.723881+00:00,title|description|tags
MKh1QU8z9Kg,buldak,2025-09-08,UCCqVXtBj4vGXOhGlpzmrBzw,GEORGETOWN1,2025-09-09 00:05:22.723902+00:00,title|description|tags
1PGXT0cp0OQ,buldak,2025-09-08,UCAoHIjUEjCqDbEoKPh3cgMA,Saskia Faradiba,2025-09-09 00:05:22.723924+00:00,title|description|tags
nPpLC5t4FxE,buldak,2025-09-08,UCohfFnkNIy-YXNS2sMgciBg,AIdorable,2025-09-09 00:05:22.723945+00:00,title|description|tags
gSEfnMfBTmw,buldak,2025-09-08,UC85PdQH1ImODmKhJU_qG84g,camille,2025-09-09 00:05:22.723963+00:00,title|description|tags
1AO3Um5Cdlk,buldak,2025-09-08,UCGZEvBfU8QbDEVE1cHVN_SA,jannat_Official ,2025-09-09 00:05:22.723975+00:00,title|description|tags
A5epxh4Y0js,buldak,2025-09-08,UC25INj07TG03jRE3_fGJIrg,hani,2025-09-09 00:05:22.723994+00:00,title|description|tags
msmbSnlPj7c,buldak,2025-09-08,UC1q-XL5lNLtWcxtucncHaGw,ГОРДИНСЬКА,2025-09-09 00:05:22.723858+00:00,title|description|tags
kVQ5Ry8-duc,buldak,2025-09-08,UCuCKOr42UKgRALNMUDTf1UQ,K-Food Magic,2025-09-09 00:05:22.724487+00:00,title|description|tags
xkad71HRxIE,buldak,2025-09-08,UCL9socn03zwxoXvs2R1JyAg,Hello hello ASMR eats ,2025-09-09 00:05:22.724498+00:00,title|description|tags
F54aFhsdwbA,buldak,2025-09-08,UCL9socn03zwxoXvs2R1JyAg,Hello hello ASMR eats ,2025-09-09 00:05:22.724506+00:00,title|description|tags
hRCHPdeVoeA,buldak,2025-09-08,UCl9v0_60k4HFLvR8_-S2Zzw,@Lilly_9382,2025-09-09 00:05:22.724715+00:00,title|description|tags
IcVdya0IU8U,buldak,2025-09-08,UCgr3TYb2FI67wFk3r-x7UQQ,Danielle Joy World,2025-09-09 00:05:22.724723+00:00,title|description|tags
EIFUex2Aw3w,buldak,2025-09-08,UCgr3TYb2FI67wFk3r-x7UQQ,Danielle Joy World,2025-09-09 00:05:22.724730+00:00,title|description|tags
pfwXMCHr74s,buldak,2025-09-08,UCogc-aB8H-rdQz6ZpWesg2Q,Shadiksha's vlog'S,2025-09-09 00:05:22.724740+00:00,title|description|tags
GTz47gbd08U,buldak,2025-09-08,UCebc8-Itm0jsorMEiijaPTg,Thiri Shwezin Htut ,2025-09-09 00:05:22.724750+00:00,title|description|tags
6CwAV87clqE,buldak,2025-09-08,UCq80rOPlNNfRlVWPNcet4yQ,Asik Asik Joss,2025-09-09 00:05:22.724757+00:00,title|description|tags
KUPbLpLaCiI,buldak,2025-09-08,UC4mODXoafpslpipsggOJQdg,sunglasscat,2025-09-09 00:05:22.724767+00:00,title|description|tags
hcq2QYWNO1Y,buldak,2025-09-08,UCFWUa3CjGqh2F3x5AQ2e7Lw,Amae💚🍒,2025-09-09 00:05:22.724707+00:00,title|description|tags
ZPDxMetGuqQ,buldak,2025-09-08,UC-JhDmvlLMHvPAe8munM4Fw,Prinitaaah,2025-09-09 00:05:22.724776+00:00,title|description|tags
AfBQEF7Aarw,buldak,2025-09-08,UCpGSIY3yCxPz0YwShUd62Dw,Lord Kuman,2025-09-09 00:05:22.724792+00:00,title|description|tags
R3lT0G3ZcZU,buldak,2025-09-08,UC46A_dpvkLhT4Dh6gLfqeuQ,Shay & Jaytee Mafia,2025-09-09 00:05:22.724800+00:00,title|description|tags
iA8altwAO2s,buldak,2025-09-08,UC3bzZtIveMko8OmPo9XDWRg,Minh Châu,2025-09-09 00:05:22.724809+00:00,title|description|tags
KC95H05ptYw,buldak,2025-09-08,UCatF9M6RaReZva3VvuWX73w,Pokmini,2025-09-09 00:05:22.724820+00:00,title|description|tags
L-3mRcoNrjk,buldak,2025-09-08,UC7kvWXIVeLXLW1UrE_Rb5vA,Radz Kitchen ASMR,2025-09-09 00:05:22.724828+00:00,title|description|tags
6JmByMaaLuU,buldak,2025-09-08,UCGB2WgaorII7m4Buu7yhLfw,Sleepy_VR7,2025-09-09 00:05:22.724835+00:00,title|description|tags
hUFId6_onYA,buldak,2025-09-08,UCkY1M82HAxq8Io-m-cBfdNg,ngulamukbang,2025-09-09 00:05:22.724843+00:00,title|description|tags
A9GiJ4s6xB4,buldak,2025-09-08,UC7llnrRIRAwBd1HTQrG4Cvw,Fruity Fusion,2025-09-09 00:05:22.724785+00:00,title|description|tags
8J9M42RM8zU,buldak,2025-09-08,UC8_sivKTvKBWhHyhouVjong,Bhookh Unlimited,2025-09-09 00:05:22.724700+00:00,title|description|tags
xgtL1pxDNi0,buldak,2025-09-08,UChyaUi8J1HBYtnBHbUYzu_g,DragonSaysGrow,2025-09-09 00:05:22.724689+00:00,title|description|tags
VORd6QDnpZk,buldak,2025-09-08,UCiIxZFbxVd0oJqPv6OEARvA,seayurii,2025-09-09 00:05:22.724682+00:00,title|description|tags
Xa4zt-nrVtM,buldak,2025-09-08,UCx3zRDWUDs2B7SGGClmXjdA,Tshomo 🇧🇹 eating channel ,2025-09-09 00:05:22.724513+00:00,title|description|tags
IKeWFPjixHc,buldak,2025-09-08,UC7H4TS0X_K0acBvl6FGDzTA,Shamsiddin Nasriddinov | Лаззатхои мероси,2025-09-09 00:05:22.724521+00:00,title|description|tags
mOI-8HB3324,buldak,2025-09-08,UCi0p7i5jVRa3B1So9p0kIRg,James Heller,2025-09-09 00:05:22.724530+00:00,title|description|tags
R8703a2725g,buldak,2025-09-08,UC6rNe8XDkwJSDSb-4PBRgVQ,Roberts Harris,2025-09-09 00:05:22.724542+00:00,title|description|tags
CS8GbnF6YfY,buldak,2025-09-08,UCuYwshxHTEE98OTSK_FH9ug,princess_awan~,2025-09-09 00:05:22.724549+00:00,title|description|tags
FGMEU6TQu1g,buldak,2025-09-08,UCg7K1-WltHYH49dH2Scp7-Q,Angel ,2025-09-09 00:05:22.724557+00:00,title|description|tags
be68NhDXt0Y,buldak,2025-09-08,UCnMF_SgpgIcDAeeUXuTBMpw,Joseph Mukbangs,2025-09-09 00:05:22.724565+00:00,title|description|tags
fQYrlTqGKq4,buldak,2025-09-08,UCoaJ1dW5PW4RRcBYk4wjq3g,Cuslicious Bites,2025-09-09 00:05:22.724575+00:00,title|description|tags
K6SkZeTZ-8E,buldak,2025-09-08,UCIMUJmoGTfJoUbwuKJ2ZsSw,Ishvani Tirkey,2025-09-09 00:05:22.724583+00:00,title|description|tags
yIkkjV82U5w,buldak,2025-09-08,UCRIISkv-bb4Afw1h8FEpH3A,BRIGHTSKY_CLAWZ ⃤⃝ིྀ,2025-09-09 00:05:22.724593+00:00,title|description|tags
nKa2-dvMUA4,buldak,2025-09-08,UCpGSIY3yCxPz0YwShUd62Dw,Lord Kuman,2025-09-09 00:05:22.724601+00:00,title|description|tags
OYDAbc5Hbqk,buldak,2025-09-08,UC7lyZ6NilK8Pn6lj4UF80Bw,Samuel Laurente,2025-09-09 00:05:22.724609+00:00,title|description|tags
q-M3gG18rQs,buldak,2025-09-08,UCeEMZdqLvx99iiahLS3FLSg,Momo's Lifestyle ,2025-09-09 00:05:22.724618+00:00,title|description|tags
s85PsSNlBfU,buldak,2025-09-08,UCTWfaDcy6LDEbwTZilr7ctA,LovelyMimi,2025-09-09 00:05:22.724627+00:00,title|description|tags
XRlDv6zHQf4,buldak,2025-09-08,UCzwJ8xxxI9qBeRpLdZ_sMGQ,Gige_brios,2025-09-09 00:05:22.724647+00:00,title|description|tags
S0vll38pnG0,buldak,2025-09-08,UCBHBS7f4juaQ8KqSBMr6GEA,라면정복자피키(라면 평론가 지영준),2025-09-09 00:05:22.724666+00:00,title|description|tags
d5i61r_14eM,buldak,2025-09-08,UCetFgS9GBmWM-EnUFisMwUQ,holycao,2025-09-09 00:05:22.724675+00:00,title|description|tags
CnWiwL6smg4,buldak,2025-09-08,UCYyEMVONKY-J3OLTwnWNsnA,buldakramen.tbilisi,2025-09-09 00:05:22.723675+00:00,title|description|tags
qQY2kxDg2yE,samyang,2025-09-08,UCbjIdM-Ge2pBYX6e_HKEepw,NASORUDIN TUTORIAL,2025-09-09 00:05:27.367393+00:00,title|description|tags
4IXf1UAHw_s,shin ramen,2025-09-07,UCmijI_rEC8k0E0O_z_6li3g,Korea Eats Trip,2025-09-08 00:08:17.572069+00:00,title|description|tags
QxMYnCigANQ,shin ramen,2025-09-07,UCI2TWKb_Xd00oRdng4BGx_Q,暴走萝卜03,2025-09-08 00:08:17.572026+00:00,title|description|tags
aRrpeOEfTbU,buldak,2025-09-07,UCBi6RtTGbk_eON_mPspurjQ,Diegekk Etijden,2025-09-08 00:08:11.204985+00:00,title|description|tags
M4Hv-E7Woio,buldak,2025-09-07,UCNLUVBf2ChN__hiRb7SW4hg,Dohyun,2025-09-08 00:08:11.204997+00:00,title|description|tags
WqKwEpGHL6Q,buldak,2025-09-07,UCFgmOHlouzyYD3knINqeR8A,Sareeh Sareeh TV,2025-09-08 00:08:11.205003+00:00,title|description|tags
27lNYIKJMSI,buldak,2025-09-07,UCtK2Yowgjk_iqSLd8xv8kHg,Famous Reeve,2025-09-08 00:08:11.205012+00:00,title|description|tags
XlEITDPFTPo,buldak,2025-09-07,UCTFx_FqlEggwOJJuVYjToSg,Adekunle Thatcher001,2025-09-08 00:08:11.205020+00:00,title|description|tags
cTsJurEnq6A,buldak,2025-09-07,UCrmpGeLKyUZomcR2FPR5kGw,Saba Cooking show,2025-09-08 00:08:11.205089+00:00,title|description|tags
TUlCmjwvAEQ,buldak,2025-09-07,UCUDv52O8tmDvovMgv14IcqQ,HMT BY SHRIKRITI,2025-09-08 00:08:11.204978+00:00,title|description|tags
8kQOVaPd5q0,buldak,2025-09-07,UCveXJ2U0MoTlaPIWCQDSkig,TungBang,2025-09-08 00:08:11.205103+00:00,title|description|tags
jhPA_fpPnMM,buldak,2025-09-07,UC6N1C8yxQ_T7VwjloJfTO9g,Brooke Eats,2025-09-08 00:08:11.205122+00:00,title|description|tags
pVPGDwA6Dzc,buldak,2025-09-07,UCjXFyMdbN0vWAI4Qi7SkIrg,Mommy Taba&Family,2025-09-08 00:08:11.205129+00:00,title|description|tags
-SqhHvhHB3k,buldak,2025-09-07,UCmZX5KNnrkVucqpYjTk2vYQ,Rakshii,2025-09-08 00:08:11.205138+00:00,title|description|tags
MRoELtmJzNY,buldak,2025-09-07,UCHOqC2gySAUMT8N2KPP10BQ,John Parker,2025-09-08 00:08:11.205148+00:00,title|description|tags
fn6_eZTy5uM,buldak,2025-09-07,UCXxpcQGx_MkwF25M1tMvE3A,Your_video_is_ready!,2025-09-08 00:08:11.205157+00:00,title|description|tags
K-0DBpTtq9E,buldak,2025-09-07,UCyYhc3ce9yUezTVLpkm8L4g,Riospicy,2025-09-08 00:08:11.205163+00:00,title|description|tags
xeSSnySaWNk,buldak,2025-09-07,UCJyfirOtWyyCaniA0PH4qlg,RoccoEatz,2025-09-08 00:08:11.205182+00:00,title|description|tags
YpzFfhUfboY,buldak,2025-09-07,UCmqijY7PAgGreYTsgCZFAkg,⭐️El mundo de Imane⭐️,2025-09-08 00:08:11.205114+00:00,title|description|tags
NtfNILZ4UJI,buldak,2025-09-07,UCqZVfDVzAxtwWmap5hUukhg,Flavor Flow,2025-09-08 00:08:11.205193+00:00,title|description|tags
Jey2ZPEY58g,buldak,2025-09-07,UCVGneRlO1zcGo6XXIBwGs-Q,Jenny Daily Eats,2025-09-08 00:08:11.204972+00:00,title|description|tags
kimNnVXq-2Q,buldak,2025-09-07,UCfDatW_zxUsryytZd807WYg,AZ수호,2025-09-08 00:08:11.204952+00:00,title|description|tags
tmPJM2y0uUg,buldak,2025-09-07,UCG8zEbXkKV28p_y9oMzRViw,Khawlnei grace,2025-09-08 00:08:11.204812+00:00,title|description|tags
r_Iy3-BgiVQ,buldak,2025-09-07,UCCkpUmTXar1PiVwYVUhAdnw,lil Boo Boo twickle toes,2025-09-08 00:08:11.204819+00:00,title|description|tags
k3SLfxmNr9w,buldak,2025-09-07,UCuHqCCMxV9XLOZLMERczQOw,Londyn Stacks,2025-09-08 00:08:11.204827+00:00,title|description|tags
SgZh0u1v7A4,buldak,2025-09-07,UCFidOU8K6ggZViYJuaUNF4w,DIPDAY ,2025-09-08 00:08:11.204834+00:00,title|description|tags
PEQ1AHsxWcA,buldak,2025-09-07,UC64cQPs-2UP-ra9aBlRxV6A,🍒Paige_eyekon🗝️,2025-09-08 00:08:11.204842+00:00,title|description|tags
Cvqxio8HE-E,buldak,2025-09-07,UClZvuoB50i7qJuO7O3cDGhQ,Big bites,2025-09-08 00:08:11.204851+00:00,title|description|tags
mhnrMiLjPaY,buldak,2025-09-07,UCCske_V4N9_VqpmIOHAob6Q,Cansiye,2025-09-08 00:08:11.204861+00:00,title|description|tags
79cDbBdcfls,buldak,2025-09-07,UCUjUBjf3xmZoxWXEWTkXYMg,Sophie Eats,2025-09-08 00:08:11.204964+00:00,title|description|tags
Zg0um5q4cQY,buldak,2025-09-07,UCtLtJboByDJWDTWK2DURH3Q,qtt_teresas,2025-09-08 00:08:11.204869+00:00,title|description|tags
uqcSN34E0hI,buldak,2025-09-07,UC8-QcCONrzDspzffUCr7KRw,yummyrei,2025-09-08 00:08:11.204891+00:00,title|description|tags
